Q50521835	1685-9502	1685-9502	0
Q50521833	1686-5456	1686-5456	2408-2384
Q50814651	1687-2215	0	1687-2215
Q50521831	1687-4048	1687-4048	0
Q50770761	1687-5710	0	1687-5710
Q50521830	1687-5966	1687-5966	1687-5974
Q50521828	1687-6393	1687-6393	1687-6407
Q50521826	1687-6679	1687-6679	1687-6687
Q50521824	1687-6741	1687-6741	1687-675X
Q50521823	1687-6784	1687-6784	1687-6792
Q50521819	1687-6806	1687-6806	1687-6814
Q50521818	1687-6822	1687-6822	1687-6830
Q50521815	1687-6849	1687-6849	1687-6857
Q50521813	1687-6865	1687-6865	1687-6938
Q50521810	1687-6873	1687-6873	1687-6881
Q50521808	1687-7144	1687-7144	1687-7152
Q50521807	1687-725X	1687-725X	1687-7268
Q50521802	1687-7381	1687-7381	1687-739X
Q50521801	1687-7470	1687-7470	1687-7489
Q50521798	1687-8132	1687-8132	1687-8140
Q50521795	1687-8159	1687-8159	1687-8167
Q50521794	1687-8175	1687-8175	1687-8183
Q27726220	1687-8507	1687-8507	0
Q50521791	1687-8655	1687-8655	1687-8663
Q50521788	1687-9325	1687-9325	1687-9333
Q50521786	1687-9341	1687-9341	1687-935X
Q50521783	1687-9368	1687-9368	1687-9376
Q50521782	1687-9465	1687-9465	1687-9473
Q50521781	1687-9562	1687-9562	0
Q50521779	1687-9600	1687-9600	1687-9619
Q50521777	1688-3691	1688-3691	1688-6593
Q50521775	1688-4094	1688-4094	1688-4221
Q50521774	1688-4949	1688-4949	2393-6444
Q50521771	1688-5287	1688-5287	1688-7468
Q50534244	1688-7026	1688-7026	0
Q50534247	1688-7794	1688-7794	2393-7297
Q50534250	1688-8375	1688-8375	0
Q50814650	1689-4642	0	1689-4642
Q50534337	1689-5150	1689-5150	0
Q50534335	1689-765X	1689-765X	2353-3293
Q50534334	1689-8168	1689-8168	0
Q50534332	1690-7515	1690-7515	2542-3274
Q50769537	1690-8627	0	1690-8627
Q50534331	1691-4929	1691-4929	0
Q50534329	1691-8088	1691-8088	2255-9582
Q50534327	1692-0074	1692-0074	2382-3518
Q50534325	1692-0279	1692-0279	2256-4322
Q50534323	1692-1259	1692-1259	2389-8828
Q50534320	1692-2522	1692-2522	2248-4086
Q50534318	1692-2530	1692-2530	2248-4078
Q50534316	1692-3030	1692-3030	2389-7716
Q50534315	1692-3324	1692-3324	2248-4094
Q50534314	1692-3561	1692-3561	1909-9959
Q50534312	1692-3960	1692-3960	0
Q50534310	1692-5858	1692-5858	2216-135X
Q50534308	1692-6250	1692-6250	2500-607X
Q50534306	1692-715X	1692-715X	2027-7679
Q50534304	1692-7273	1692-7273	0
Q50534302	1692-7311	1692-7311	2389-8844
Q50534300	1692-8261	1692-8261	2216-1368
Q50534297	1692-8415	1692-8415	0
Q50534295	1692-8563	1692-8563	0
Q50534292	1692-8857	1692-8857	2011-7477
Q50534290	1693-069X	1693-069X	2356-2420
Q50534289	1693-0991	1693-0991	2443-1524
Q50534288	1693-1025	1693-1025	2442-5605
Q50534287	1693-1076	1693-1076	0
Q50534285	1693-1084	1693-1084	2579-8928
Q50534283	1693-1246	1693-1246	2355-3812
Q50534282	1693-1394	1693-1394	0
Q50534281	1693-1505	1693-1505	2477-796X
Q50534280	1693-2951	1693-2951	2503-2372
Q50534279	1693-3389	1693-3389	0
Q50534276	1693-3516	1693-3516	2528-7575
Q50534273	1693-3656	1693-3656	2460-6731
Q50534271	1693-3710	1693-3710	2541-1187
Q50534269	1693-4725	1693-4725	2442-3823
Q50534267	1693-5586	1693-5586	2302-1098
Q50534266	1693-5616	1693-5616	2476-9258
Q50534265	1693-5683	1693-5683	2527-7146
Q50534263	1693-5853	1693-5853	0
Q50534259	1693-5926	1693-5926	2502-7646
Q50534257	1693-6019	1693-6019	2477-6580
Q50534253	1693-6590	1693-6590	2442-2630
Q50534252	1693-6604	1693-6604	0
Q50534251	1693-6671	1693-6671	0
Q50534433	1693-6728	1693-6728	0
Q50534432	1693-6736	1693-6736	2477-5517
Q50534431	1693-6922	1693-6922	2540-7767
Q50534429	1693-699X	1693-699X	2502-065X
Q50534536	1693-7740	1693-7740	2477-0361
Q50534426	1693-8437	1693-8437	2460-9102
Q50534424	1693-900X	1693-900X	2502-4140
Q50534421	1693-9115	1693-9115	0
Q50534419	1693-9697	1693-9697	2355-4800
Q50534418	1693-9867	1693-9867	2527-5119
Q50769629	1694-0423	0	1694-0423
Q50769665	1694-2116	0	1694-2116
Q50534417	1694-5948	1694-5948	1694-5972
Q50534415	1694-609X	1694-609X	1308-1470
Q50814649	1694-7398	0	1694-7398
Q50814648	1695-2618	0	1695-2618
Q50769719	1695-288X	0	1695-288X
Q50814632	1695-324X	0	1695-324X
Q50814631	1695-6494	0	1695-6494
Q50534412	1695-6885	1695-6885	2014-9719
Q50534408	1695-7253	1695-7253	2340-2717
Q50534407	1695-9752	1695-9752	1578-9705
Q50534405	1696-019X	1696-019X	2386-3978
Q50769779	1696-4713	0	1696-4713
Q50534403	1696-5043	1696-5043	1989-7413
Q50534402	1696-6759	1696-6759	2254-3805
Q50814630	1696-7348	0	1696-7348
Q50534400	1696-8360	1696-8360	0
Q50814629	1697-011X	0	1697-011X
Q50814628	1697-0780	0	1697-0780
Q50769876	1697-090X	0	1697-090X
Q50814627	1697-218X	0	1697-218X
Q50769959	1697-5197	0	1697-5197
Q50534397	1697-5928	1697-5928	0
Q50534396	1697-7912	1697-7912	0
Q50814625	1697-8293	0	1697-8293
Q50534395	1698-272X	1698-272X	0
Q50534394	1698-322X	1698-322X	2340-8146
Q50534392	1698-7799	1698-7799	1698-7802
Q50534390	1699-311X	1699-311X	0
Q50814624	1699-437X	0	1699-437X
Q50534386	1699-597X	1699-597X	2444-0221
Q50534385	1699-695X	1699-695X	2386-8201
Q50814623	1699-8154	0	1699-8154
Q50534384	1699-8774	1699-8774	0
Q50534381	1699-9495	1699-9495	2340-4272
Q50534380	1708-2749	1708-2749	0
Q50814622	1708-7570	0	1708-7570
Q50770044	1718-4770	0	1718-4770
Q50814621	1718-5556	0	1718-5556
Q50534379	1720-190X	1720-190X	0
Q50814620	1720-7525	0	1720-7525
Q50534377	1721-6915	1721-6915	2240-256X
Q50534376	1721-9809	1721-9809	1721-9809
Q50534374	1722-8093	1722-8093	1720-1632
Q50534371	1724-0700	1724-0700	2260-8087
Q50814619	1724-6768	0	1724-6768
Q50534369	1724-7322	1724-7322	0
Q50770088	1725-0463	0	1725-0463
Q50534367	1726-0728	1726-0728	2476-6445
Q15758027	1726-4073	0125-8281	0
Q50534366	1726-6009	1726-6009	1726-6742
Q50534363	1726-9776	1726-9776	1996-1812
Q50814718	1727-3781	0	1727-3781
Q50534361	1727-558X	1727-558X	2227-3530
Q50534360	1727-5776	1727-5776	2500-3089
Q50814617	1727-8120	0	1727-8120
Q50534357	1728-192X	1728-192X	1728-1938
Q50534356	1728-2667	1728-2667	2079-908X
Q50534355	1728-4236	1728-4236	1728-4236
Q50534353	1728-4260	1728-4260	0
Q50534350	1728-5127	1728-5127	2538-1598
Q50814616	1728-6514	0	1728-6514
Q50534349	1729-0341	1729-0341	2309-8627
Q50814614	1729-3804	0	1729-3804
Q50534347	1729-4649	1729-4649	1994-2559
Q50534345	1729-4827	1729-4827	2223-7666
Q50814613	1729-8091	0	1729-8091
Q50534342	1730-1270	1730-1270	1732-2707
Q50534535	1731-5638	1731-5638	2391-7598
Q50534534	1731-6715	1731-6715	2392-1749
Q50534532	1731-710X	1731-710X	0
Q50534528	1732-0801	1732-0801	0
Q50534527	1732-1948	1732-1948	0
Q50534524	1732-2189	1732-2189	0
Q50534521	1732-4254	1732-4254	2083-8298
Q50534520	1732-9353	1732-9353	2543-7496
Q50534517	1733-3911	1733-3911	2300-0945
Q50814612	1733-8069	0	1733-8069
Q50534515	1733-8670	1733-8670	2392-0378
Q50534513	1734-1531	1734-1531	2451-0742
Q50534512	1734-1663	1734-1663	2353-5733
Q50534510	1734-3402	1734-3402	2449-8580
Q50814611	1734-4948	0	1734-4948
Q50814610	1734-7467	0	1734-7467
Q50534509	1734-9923	1734-9923	0
Q5723002	1735-0808	1735-0808	2383-3882
Q50534507	1735-093X	1735-093X	2008-8043
Q50534503	1735-112X	1735-112X	0
Q50534502	1735-1855	1735-1855	2252-0805
Q50534500	1735-1936	1735-1936	2008-2657
Q50534499	1735-210X	1735-210X	0
Q50534498	1735-3602	1735-3602	1735-3610
Q26839990	1735-3998	1735-3998	1735-4005
Q50534495	1735-4013	1735-4013	2008-2673
Q50534492	1735-496X	1735-496X	2423-3404
Q50534491	1735-5133	1735-5133	2228-7493
Q50534489	1735-5702	1735-5702	2251-712X
Q50534488	1735-6679	1735-6679	0
Q50534487	1735-7799	1735-7799	2008-1375
Q50534486	1735-8299	1735-8299	0
Q50534485	1735-8442	1735-8442	2476-7484
Q50534480	1735-8620	1735-8620	2008-2371
Q50534478	1735-885X	1735-885X	1735-8868
Q50534476	1735-9791	1735-9791	2538-2500
Q50534474	1736-2563	1736-2563	2228-0677
Q50534473	1736-5597	1736-5597	2228-1878
Q50534471	1736-6518	1736-6518	2228-0987
Q50534467	1736-6852	1736-6852	2228-4745
Q12370224	1736-8723	0	1736-8723
Q50534465	1736-874X	1736-874X	1736-8758
Q50534460	1736-8987	1736-8987	2228-1339
Q50534459	1736-9290	1736-9290	2228-3854
Q50534458	1737-7374	1737-7374	1737-8176
Q50534457	1738-1894	1738-1894	2288-5471
Q50534455	1738-3110	1738-3110	2093-7717
Q50534453	1738-5733	1738-5733	0
Q50534451	1738-6764	1738-6764	2093-7504
Q26842115	1740-4398	0	1740-4398
Q50534450	1747-5368	1747-5368	1747-5376
Q50534449	1748-1317	1748-1317	1748-1325
Q50814609	1752-3079	0	1752-3079
Q5133809	1752-8062	0	1752-8062
Q50770153	1753-0296	0	1753-0296
Q50814608	1753-5794	0	1753-5794
Q50534448	1756-8277	1756-8277	1756-8285
Q50814607	1757-9481	0	1757-9481
Q50770207	1758-972X	0	1758-972X
Q50814605	1759-0434	0	1759-0434
Q50770315	1759-9008	0	1759-9008
Q50814604	1760-5776	0	1760-5776
Q50534447	1760-7914	1760-7914	0
Q50814603	1765-2723	0	1765-2723
Q50814602	1765-2901	0	1765-2901
Q50534446	1766-2796	1766-2796	2261-1045
Q50534443	1766-3059	1766-3059	2260-7846
Q50534629	1774-7988	1774-7988	2261-3455
Q50534626	1775-4275	1775-4275	0
Q50534624	1776-2669	1776-2669	2260-6483
Q50770365	1779-6288	0	1779-6288
Q50534622	1784-5092	1784-5092	0
Q50814601	1787-064X	0	1787-064X
Q50814600	1788-2591	0	1788-2591
Q50534621	1789-4921	1789-4921	1789-7556
Q15762500	1790-3572	1790-3572	1791-7603
Q50814599	1790-9899	0	1790-9899
Q50534619	1791-1362	1791-1362	2241-1666
Q50770395	1791-2377	0	1791-2377
Q50534618	1791-261X	1791-261X	1792-3999
Q50534617	1791-4027	1791-4027	2241-6323
Q50814596	1791-4884	0	1791-4884
Q50534615	1791-5120	1791-5120	1791-3373
Q50534612	1791-5201	1791-5201	1792-037X
Q50534611	1791-5767	1791-5767	2241-1534
Q50534609	1791-9002	1791-9002	2459-2994
Q50534608	1791-9622	1791-9622	2459-3338
Q50814595	1792-1244	0	1792-1244
Q50534606	1792-7919	1792-7919	1792-7927
Q50534604	1794-1237	1794-1237	0
Q50534600	1794-192X	1794-192X	2256-3202
Q50534598	1794-2470	1794-2470	0
Q50534597	1794-2489	1794-2489	2011-2742
Q50534596	1794-3108	1794-3108	2256-5531
Q50534594	1794-3841	1794-3841	0
Q50534592	1794-5887	1794-5887	0
Q50534590	1794-5992	1794-5992	2389-783X
Q50534588	1794-8231	1794-8231	0
Q50534587	1794-8886	1794-8886	0
Q50534586	1794-8932	1794-8932	2346-0806
Q50534585	1794-9165	1794-9165	2256-4314
Q50534583	1794-9831	1794-9831	2322-7028
Q50534582	1794-9998	1794-9998	0
Q50814593	1796-4407	0	1796-4407
Q50814591	1797-2299	0	1797-2299
Q50814589	1799-3121	0	1799-3121
Q50814588	1799-3350	0	1799-3350
Q50534579	1799-8204	1799-8204	2242-2471
Q50534576	1800-279X	1800-279X	2536-8400
Q50534575	1800-4156	1800-4156	2550-2794
Q50534574	1800-6450	1800-6450	1800-7473
Q50534573	1800-8755	1800-8755	1800-8763
Q50534571	1801-0865	1801-0865	1804-8358
Q50534568	1801-1764	1801-1764	1805-3238
Q50534566	1801-3422	1801-3422	0
Q50534565	1801-5395	1801-5395	1805-9384
Q50814586	1801-8807	0	1801-8807
Q50814582	1802-2170	0	1802-2170
Q50534564	1802-2308	1802-2308	2533-4123
Q50814579	1802-2669	0	1802-2669
Q50814717	1802-3061	0	1802-3061
Q50534563	1802-4637	1802-4637	2336-3177
Q50534560	1802-4866	1802-4866	0
Q50534558	1802-5420	1802-5420	0
Q50534555	1802-680X	1802-680X	2336-1182
Q50534554	1802-792X	1802-792X	1802-7946
Q50534553	1802-8527	1802-8527	2336-6508
Q50814716	1802-8853	0	1802-8853
Q50534551	1803-537X	1803-537X	1803-6805
Q45093608	1803-7437	1803-7437	2336-4521
Q50534548	1803-8417	1803-8417	0
Q50534545	1803-8670	1803-8670	2336-6486
Q50534544	1803-9278	1803-9278	1805-9023
Q50814714	1804-0462	0	1804-0462
Q50534543	1804-0616	1804-0616	2336-3525
Q29156045	1804-1132	1804-1132	2336-6672
Q50814713	1804-1663	0	1804-1663
Q50534542	1804-171X	1804-171X	1804-1728
Q50552591	1804-2724	1804-2724	0
Q29155856	1804-3240	1804-3240	2336-6702
Q50814712	1804-4824	0	1804-4824
Q50552590	1804-5081	1804-5081	1804-509X
Q15838296	1804-5588	1804-5588	2336-3398
Q50814711	1804-7106	0	1804-7106
Q50814710	1804-8285	0	1804-8285
Q50769446	1804-9338	0	1804-9338
Q50552589	1805-0174	1805-0174	2336-1964
Q50552586	1805-0603	1805-0603	0
Q50814709	1805-2576	0	1805-2576
Q50552585	1805-3580	1805-3580	0
Q50769368	1805-4196	0	1805-4196
Q50552584	1805-4854	1805-4854	1805-4862
Q50814708	1805-4951	0	1805-4951
Q50814707	1805-5117	0	1805-5117
Q50552581	1805-5443	1805-5443	0
Q50814706	1805-7578	0	1805-7578
Q50814705	1805-8825	0	1805-8825
Q50552580	1805-9163	1805-9163	1805-9171
Q50814704	1805-9430	0	1805-9430
Q50552579	1806-0013	1806-0013	2317-6393
Q50552578	1806-0269	1806-0269	1809-9386
Q50552577	1806-0420	1806-0420	2447-6641
Q50552576	1806-1222	1806-1222	1806-1230
Q50552574	1806-2695	1806-2695	2358-0399
Q50552572	1806-3845	1806-3845	2179-8699
Q50814702	1806-3993	0	1806-3993
Q50552570	1806-4892	1806-4892	1983-0807
Q50552569	1806-4906	1806-4906	1984-591X
Q50814700	1806-5023	0	1806-5023
Q50552567	1806-5988	1806-5988	2446-9114
Q50552566	1806-6356	1806-6356	2317-2983
Q50552565	1806-9118	1806-9118	2316-8412
Q50814699	1807-0221	0	1807-0221
Q50552564	1807-1325	1807-1325	2318-3691
Q50814698	1807-1384	0	1807-1384
Q50552561	1807-1821	1807-1821	2175-8069
Q50552560	1807-2135	1807-2135	1982-0720
Q50552558	1807-3026	1807-3026	2238-1694
Q50552556	1807-3042	1807-3042	2176-5960
Q50552555	1807-3859	1807-3859	1982-7806
Q50552553	1807-3867	1807-3867	2447-6196
Q50552551	1807-5436	1807-5436	2446-6875
Q50552550	1807-5509	1807-5509	1981-4690
Q50814697	1807-5908	0	1807-5908
Q50814695	1807-734X	0	1807-734X
Q50814694	1807-7692	0	1807-7692
Q50814693	1807-8583	0	1807-8583
Q50814692	1807-8591	0	1807-8591
Q1872766	1807-8621	0	1807-8621
Q50552548	1807-8664	1807-8664	0
Q50552547	1807-8850	1807-8850	2318-2083
Q50552543	1807-8893	1807-8893	1808-5245
Q50814691	1807-9288	0	1807-9288
Q50552542	1807-9717	1807-9717	0
Q50552538	1807-975X	1807-975X	2179-9164
Q50431618	1808-0251	1808-0251	2175-9405
Q50552536	1808-0529	1808-0529	1807-1260
Q50552535	1808-107X	1808-107X	1984-9206
Q50552534	1808-1851	1808-1851	2177-014X
Q50814690	1808-1878	0	1808-1878
Q50814689	1808-1967	0	1808-1967
Q50552532	1808-2432	1808-2432	0
Q50552530	1808-270X	1808-270X	1984-686X
Q50814688	1808-2793	0	1808-2793
Q50814686	1808-2882	0	1808-2882
Q50552529	1808-3099	1808-3099	2176-4182
Q50552526	1808-3102	1808-3102	2358-1212
Q50814685	1808-3536	0	1808-3536
Q50552524	1808-3781	1808-3781	2237-7662
Q50552523	1808-4079	1808-4079	1981-9854
Q50814682	1808-5377	0	1808-5377
Q50552521	1808-5652	1808-5652	1984-7939
Q50814684	1808-799X	0	1808-799X
Q50552520	1809-0044	1809-0044	1984-3526
Q50814680	1809-0761	0	1809-0761
Q50552519	1809-1040	1809-1040	1982-8756
Q50552518	1809-189X	1809-189X	1984-5537
Q50814681	1809-2039	0	1809-2039
Q50552516	1809-2276	1809-2276	2177-8736
Q50814678	1809-239X	0	1809-239X
Q50552513	1809-290X	1809-290X	1983-1005
Q50552511	1809-2950	1809-2950	0
Q50552510	1809-3280	1809-3280	2177-1758
Q50814677	1809-3760	0	1809-3760
Q50552681	1809-4031	1809-4031	1809-4309
Q50552679	1809-5844	1809-5844	1980-3508
Q50552678	1809-6077	1809-6077	2317-7721
Q50552676	1809-6107	1809-6107	2175-5361
Q50814676	1809-6271	0	1809-6271
Q50814674	1809-8215	0	1809-8215
Q50552674	1809-9823	1809-9823	1981-2256
Q50552673	1810-0546	1810-0546	2519-8890
Q50814673	1810-2352	0	1810-2352
Q50814672	1810-5882	0	1810-5882
Q50552670	1810-9136	1810-9136	0
Q50552668	1811-2668	1811-2668	2345-1009
Q50552667	1811-3095	1811-3095	0
Q50552666	1811-9832	1811-9832	1812-0660
Q50552663	1812-6804	1812-6804	2521-5280
Q50552661	1813-1166	1813-1166	2306-1472
Q50552658	1813-162X	1813-162X	0
Q50552657	1813-8489	1813-8489	0
Q50552656	1813-9779	1813-9779	2411-7110
Q50552654	1814-0076	1814-0076	1814-8654
Q50552653	1814-2052	1814-2052	2311-7273
Q50552651	1814-3199	1814-3199	2345-1017
Q50552649	1814-3237	1814-3237	1857-498X
Q50552646	1814-4861	1814-4861	2312-3168
Q50552643	1814-8042	1814-8042	0
Q50552645	1815-2066	1815-2066	2413-497X
Q50552640	1815-3070	1815-3070	2308-0019
Q50814671	1815-4867	0	1815-4867
Q50814670	1815-5928	0	1815-5928
Q50552637	1815-6169	1815-6169	0
Q50552636	1815-9834	1815-9834	2587-5957
Q50552635	1816-0301	1816-0301	0
Q50552633	1816-5095	1816-5095	0
Q15765970	1816-5338	1816-5338	2410-3322
Q50552632	1816-5435	1816-5435	2224-8935
Q50552630	1816-8434	1816-8434	2309-866X
Q50814669	1817-4078	0	1817-4078
Q50552629	1817-4434	1817-4434	2415-2005
Q50552628	1817-4620	1817-4620	1812-9528
Q50552625	1818-0353	1818-0353	1818-0361
Q50552622	1818-0876	1818-0876	0
Q50552620	1818-1015	1818-1015	2313-5417
Q50552619	1818-1023	1818-1023	0
Q50552617	1818-331X	1818-331X	2074-0565
Q50552613	1818-3344	1818-3344	2413-8517
Q50552612	1818-4243	1818-4243	2079-5939
Q50552611	1818-5746	1818-5746	2313-4429
Q50552610	1818-6742	1818-6742	1995-9516
Q50552609	1818-7862	1818-7862	0
Q50552608	1818-8338	1818-8338	0
Q50552606	1818-8346	1818-8346	0
Q50552605	1818-9172	1818-9172	1818-9210
Q50552602	1819-2076	1819-2076	2313-3783
Q50552601	1819-6446	1819-6446	2225-3653
Q50814668	1819-754X	0	1819-754X
Q50552599	1820-0222	1820-0222	2406-0658
Q50552598	1820-3159	1820-3159	2560-3329
Q50552597	1820-6131	1820-6131	2406-1034
Q15752002	1820-7448	0	1820-7448
Q50552595	1820-7480	1820-7480	2560-3132
Q50552771	1820-7936	1820-7936	1820-8827
Q50552770	1821-0538	1821-0538	2217-8627
Q50552769	1821-0902	1821-0902	2406-0631
Q50552768	1821-1925	1821-1925	2406-131X
Q50814667	1821-2506	0	1821-2506
Q50552766	1821-2573	1821-2573	2560-3949
Q50552764	1821-3251	1821-3251	2334-9905
Q50552763	1821-3944	1821-3944	2217-8392
Q50552760	1822-3338	1822-3338	0
Q50814666	1822-525X	0	1822-525X
Q50552759	1822-6760	1822-6760	2345-0355
Q50552757	1822-8402	1822-8402	2335-8831
Q50552753	1823-4208	1823-4208	2232-1500
Q50814664	1823-4631	0	1823-4631
Q50552752	1823-7517	1823-7517	0
Q50552751	1823-7797	1823-7797	0
Q50814663	1824-0119	0	1824-0119
Q50552749	1824-3010	1824-3010	1828-230X
Q50552748	1824-4920	1824-4920	1824-484X
Q50552745	1824-7482	1824-7482	0
Q50552742	1824-761X	1824-761X	1824-7601
Q50552740	1824-9817	1824-9817	0
Q50552738	1825-263X	1825-263X	0
Q50552736	1825-5167	1825-5167	0
Q50552735	1825-7321	1825-7321	0
Q16610651	1826-7513	1826-7513	1826-7505
Q50814662	1826-8803	0	1826-8803
Q50552734	1826-9028	1826-9028	0
Q50552733	1826-9745	1826-9745	2283-2998
Q50552730	1826-9826	1826-9826	2282-2054
Q50552727	1827-6946	1827-6946	1824-2545
Q50552726	1828-454X	1828-454X	2280-6458
Q50814661	1828-5961	0	1828-5961
Q26842360	1828-8928	0	1828-8928
Q50814660	1828-9363	0	1828-9363
Q50552725	1829-5045	1829-5045	0
Q50552723	1829-5088	1829-5088	2503-3883
Q50552721	1829-5789	1829-5789	2541-1918
Q50552718	1829-6564	1829-6564	2548-8643
Q50552715	1829-667X	1829-667X	2460-9021
Q50552714	1829-6971	1829-6971	2460-4461
Q50552713	1829-7382	1829-7382	2502-7719
Q50552712	1829-7722	1829-7722	2089-0257
Q50552711	1829-796X	1829-796X	2541-1713
Q50552709	1829-8257	1829-8257	2540-8232
Q50552707	1829-8346	1829-8346	2502-5988
Q50552706	1829-8370	1829-8370	2301-9069
Q50552702	1829-8494	1829-8494	2406-9701
Q50552700	1829-8907	1829-8907	0
Q50552699	1829-8931	1829-8931	2550-0880
Q50552698	1829-9067	1829-9067	2460-6588
Q50552697	1829-930X	1829-930X	2549-6697
Q50552693	1829-9342	1829-9342	2549-3183
Q50552692	1829-9474	1829-9474	2407-4047
Q50552691	1829-9822	1829-9822	2442-9813
Q50552690	1829-9903	1829-9903	2541-6944
Q50552688	1833-5233	1833-5233	2204-194X
Q50814800	1834-3147	0	1834-3147
Q50552687	1835-7741	1835-7741	1925-6329
Q50814799	1836-5132	0	1836-5132
Q50814798	1836-6821	0	1836-6821
Q15750353	1837-6290	0	1837-6290
Q50814797	1838-9422	0	1838-9422
Q15751483	1839-2903	0	1839-2903
Q50814796	1839-745X	0	1839-745X
Q4806438	1839-8227	0	1839-8227
Q50552686	1841-0898	1841-0898	2501-0468
Q50552855	1841-1401	1841-1401	2067-5135
Q50552854	1841-1487	1841-1487	1841-964X
Q50552852	1841-1517	1841-1517	0
Q50552851	1841-2300	1841-2300	2285-2107
Q50552850	1841-2416	1841-2416	0
Q50814794	1841-3307	0	1841-3307
Q50814793	1841-4036	0	1841-4036
Q50552847	1841-4737	1841-4737	2069-7430
Q50552845	1841-8333	1841-8333	2261-3463
Q50552844	1841-8678	1841-8678	1844-0029
Q50552841	1841-9267	1841-9267	2285-438X
Q50552839	1841-9364	1841-9364	2344-4576
Q50552838	1841-9836	1841-9836	1841-9844
Q50552836	1842-0400	1842-0400	2559-4656
Q50552835	1842-614X	1842-614X	2247-9902
Q50552833	1842-8479	1842-8479	2393-4255
Q50552832	1843-1348	1843-1348	2067-7812
Q50552831	1843-2298	1843-2298	1844-8208
Q50552829	1843-2654	1843-2654	1843-2859
Q50552828	1843-3766	1843-3766	2344-4681
Q50552826	1843-3979	1843-3979	2344-4851
Q50552825	1843-5157	1843-5157	2068-259X
Q50552824	1843-5246	1843-5246	1843-5386
Q50552823	1843-5254	1843-5254	1843-5394
Q50552822	1843-5270	1843-5270	1843-5378
Q50814792	1843-5610	0	1843-5610
Q50552820	1843-5920	1843-5920	1844-9840
Q50552818	1843-7265	1843-7265	1842-6298
Q50552816	1843-7583	1843-7583	0
Q50552815	1843-813X	1843-813X	2457-4880
Q50552814	1843-9527	1843-9527	2069-2463
Q50552812	1844-1076	1844-1076	0
Q50552811	1844-2994	1844-2994	0
Q50552810	1844-6035	1844-6035	2067-2128
Q50814790	1844-6159	0	1844-6159
Q50552808	1844-640X	1844-640X	0
Q50552802	1844-6477	1844-6477	2284-5305
Q50552801	1844-668X	1844-668X	0
Q50552800	1844-6965	1844-6965	0
Q50552799	1844-7007	1844-7007	0
Q50552798	1844-7562	1844-7562	2069-0398
Q50552797	1844-8062	1844-8062	2065-3891
Q50552795	1844-8135	1844-8135	2065-2445
Q50553217	1844-8836	1844-8836	0
Q50552792	1844-9689	1844-9689	2343-8908
Q50552791	1845-4607	1845-4607	1848-946X
Q50552790	1845-6707	1845-6707	1847-5299
Q50552788	1846-3312	1846-3312	1846-9418
Q15749681	1846-3908	0	1846-3908
Q50814789	1846-6273	0	1846-6273
Q50552787	1846-8527	1846-8527	1846-9213
Q15758179	1846-9558	0	1846-9558
Q50552786	1847-3466	1847-3466	1848-9923
Q50552783	1847-6376	1847-6376	1848-7874
Q50552782	1847-6481	1847-6481	1849-0891
Q50814788	1847-7755	0	1847-7755
Q50814787	1847-8948	0	1847-8948
Q50814786	1847-9286	0	1847-9286
Q50814785	1847-9375	0	1847-9375
Q50814784	1847-9545	0	1847-9545
Q50552780	1847-9758	1847-9758	1848-5030
Q50814783	1847-9790	0	1847-9790
Q50814782	1847-9804	0	1847-9804
Q50552778	1848-0225	1848-0225	1848-9931
Q50553215	1848-1590	1848-1590	1848-7459
Q50553214	1848-4905	1848-4905	2459-6256
Q50553212	1848-4956	1848-4956	1848-1035
Q50814780	1848-5782	0	1848-5782
Q15724434	1848-6312	0	1848-6312
Q50553210	1848-9257	1848-9257	0
Q50553208	1849-0670	1849-0670	0
Q15764515	1849-1162	0	1849-1162
Q50553207	1849-2339	1849-2339	2459-5160
Q50553205	1849-241X	1849-241X	1849-4803
Q50814779	1849-3327	0	1849-3327
Q50553202	1849-3505	1849-3505	1848-2007
Q50553201	1849-3645	1849-3645	1849-5206
Q50814778	1849-4544	0	1849-4544
Q50553200	1849-5249	1849-5249	1849-3858
Q50553199	1849-8582	1849-8582	2459-542X
Q50553198	1849-8795	1849-8795	1849-9015
Q50553197	1849-8922	1849-8922	1849-9031
Q50814777	1849-921X	0	1849-921X
